,LONGITUDE,LATITUDE,TIME,RAINFALL
619,78.5,30.5,1952-09-11,0.0
620,78.5,30.5,1952-09-12,0.0
621,78.5,30.5,1952-09-13,0.0
622,78.5,30.5,1952-09-14,9.205010414123535
623,78.5,30.5,1952-09-15,0.0
624,78.5,30.5,1952-09-16,0.0
625,78.5,30.5,1952-09-17,0.0
626,78.5,30.5,1952-09-18,0.0
627,78.5,30.5,1952-09-19,0.0
628,78.5,30.5,1952-09-20,0.0
629,78.5,30.5,1952-09-21,0.6482402086257935
630,78.5,30.5,1952-09-22,0.32412010431289673
631,78.5,30.5,1952-09-23,0.0
632,78.5,30.5,1952-09-24,0.0
633,78.5,30.5,1952-09-25,0.0
634,78.5,30.5,1952-09-26,0.0
635,78.5,30.5,1952-09-27,0.0
636,78.5,30.5,1952-09-28,0.0
637,78.5,30.5,1952-09-29,2.3851325511932373
638,78.5,30.5,1952-09-30,0.0
639,78.5,30.5,1952-10-01,0.0
640,78.5,30.5,1952-10-02,0.0
641,78.5,30.5,1952-10-03,0.0
642,78.5,30.5,1952-10-04,0.0
643,78.5,30.5,1952-10-05,0.0
644,78.5,30.5,1952-10-06,0.0
645,78.5,30.5,1952-10-07,0.0
646,78.5,30.5,1952-10-08,0.0
647,78.5,30.5,1952-10-09,0.0
648,78.5,30.5,1952-10-10,0.0
649,78.5,30.5,1952-10-11,0.0
650,78.5,30.5,1952-10-12,0.0
651,78.5,30.5,1952-10-13,0.0
652,78.5,30.5,1952-10-14,0.0
653,78.5,30.5,1952-10-15,0.0
654,78.5,30.5,1952-10-16,0.0
655,78.5,30.5,1952-10-17,0.0
656,78.5,30.5,1952-10-18,0.0
657,78.5,30.5,1952-10-19,0.0
658,78.5,30.5,1952-10-20,0.0
659,78.5,30.5,1952-10-21,0.0
660,78.5,30.5,1952-10-22,0.0
661,78.5,30.5,1952-10-23,0.0
662,78.5,30.5,1952-10-24,0.0
663,78.5,30.5,1952-10-25,0.0
664,78.5,30.5,1952-10-26,0.0
665,78.5,30.5,1952-10-27,0.0
666,78.5,30.5,1952-10-28,0.0
667,78.5,30.5,1952-10-29,0.0
668,78.5,30.5,1952-10-30,0.0
669,78.5,30.5,1952-10-31,0.0
670,78.5,30.5,1952-11-01,0.0
671,78.5,30.5,1952-11-02,0.0
672,78.5,30.5,1952-11-03,0.0
673,78.5,30.5,1952-11-04,0.0
674,78.5,30.5,1952-11-05,0.0
675,78.5,30.5,1952-11-06,0.0
676,78.5,30.5,1952-11-07,0.0
677,78.5,30.5,1952-11-08,0.0
678,78.5,30.5,1952-11-09,0.0
679,78.5,30.5,1952-11-10,0.0
680,78.5,30.5,1952-11-11,0.0
681,78.5,30.5,1952-11-12,0.0
682,78.5,30.5,1952-11-13,0.0
683,78.5,30.5,1952-11-14,0.0
684,78.5,30.5,1952-11-15,0.0
685,78.5,30.5,1952-11-16,0.0
686,78.5,30.5,1952-11-17,0.0
687,78.5,30.5,1952-11-18,0.0
688,78.5,30.5,1952-11-19,0.0
689,78.5,30.5,1952-11-20,0.0
690,78.5,30.5,1952-11-21,0.0
691,78.5,30.5,1952-11-22,0.0
692,78.5,30.5,1952-11-23,0.0
693,78.5,30.5,1952-11-24,0.0
694,78.5,30.5,1952-11-25,0.0
695,78.5,30.5,1952-11-26,0.0
696,78.5,30.5,1952-11-27,0.0
697,78.5,30.5,1952-11-28,0.0
698,78.5,30.5,1952-11-29,0.0
699,78.5,30.5,1952-11-30,0.0
700,78.5,30.5,1952-12-01,0.0
701,78.5,30.5,1952-12-02,0.0
702,78.5,30.5,1952-12-03,0.0
703,78.5,30.5,1952-12-04,0.0
704,78.5,30.5,1952-12-05,0.0
705,78.5,30.5,1952-12-06,0.0
706,78.5,30.5,1952-12-07,0.0
707,78.5,30.5,1952-12-08,0.0
708,78.5,30.5,1952-12-09,0.0
709,78.5,30.5,1952-12-10,0.0
710,78.5,30.5,1952-12-11,0.0
711,78.5,30.5,1952-12-12,0.0
712,78.5,30.5,1952-12-13,0.0
713,78.5,30.5,1952-12-14,0.0
714,78.5,30.5,1952-12-15,0.0
715,78.5,30.5,1952-12-16,0.0
716,78.5,30.5,1952-12-17,0.0
717,78.5,30.5,1952-12-18,0.0
718,78.5,30.5,1952-12-19,0.0
719,78.5,30.5,1952-12-20,0.0
720,78.5,30.5,1952-12-21,0.0
721,78.5,30.5,1952-12-22,0.0
722,78.5,30.5,1952-12-23,0.0
723,78.5,30.5,1952-12-24,0.0
724,78.5,30.5,1952-12-25,0.0
725,78.5,30.5,1952-12-26,0.0
726,78.5,30.5,1952-12-27,0.0
727,78.5,30.5,1952-12-28,0.0
728,78.5,30.5,1952-12-29,0.0
729,78.5,30.5,1952-12-30,0.0
730,78.5,30.5,1952-12-31,0.12323713302612305
731,78.5,30.5,1953-01-01,10.880594253540039
732,78.5,30.5,1953-01-02,15.347147941589355
733,78.5,30.5,1953-01-03,0.0
734,78.5,30.5,1953-01-04,0.0
735,78.5,30.5,1953-01-05,0.0
736,78.5,30.5,1953-01-06,0.0
737,78.5,30.5,1953-01-07,0.24068598449230194
738,78.5,30.5,1953-01-08,2.9632818698883057
739,78.5,30.5,1953-01-09,0.0
740,78.5,30.5,1953-01-10,0.0
741,78.5,30.5,1953-01-11,0.0
742,78.5,30.5,1953-01-12,0.0
743,78.5,30.5,1953-01-13,0.0
744,78.5,30.5,1953-01-14,0.0
745,78.5,30.5,1953-01-15,9.604828834533691
746,78.5,30.5,1953-01-16,37.499237060546875
747,78.5,30.5,1953-01-17,4.278385162353516
748,78.5,30.5,1953-01-18,0.0
749,78.5,30.5,1953-01-19,0.0
750,78.5,30.5,1953-01-20,0.9723603129386902
751,78.5,30.5,1953-01-21,0.0
752,78.5,30.5,1953-01-22,0.0
753,78.5,30.5,1953-01-23,0.5185921788215637
754,78.5,30.5,1953-01-24,0.0
755,78.5,30.5,1953-01-25,0.0
756,78.5,30.5,1953-01-26,0.2498144805431366
757,78.5,30.5,1953-01-27,0.0
758,78.5,30.5,1953-01-28,0.0
759,78.5,30.5,1953-01-29,0.6482402086257935
760,78.5,30.5,1953-01-30,0.0
761,78.5,30.5,1953-01-31,0.0
762,78.5,30.5,1953-02-01,0.0
763,78.5,30.5,1953-02-02,0.0
764,78.5,30.5,1953-02-03,0.0
765,78.5,30.5,1953-02-04,2.5403358936309814
766,78.5,30.5,1953-02-05,0.0
767,78.5,30.5,1953-02-06,8.647330284118652
768,78.5,30.5,1953-02-07,0.0
769,78.5,30.5,1953-02-08,0.0
770,78.5,30.5,1953-02-09,0.0
771,78.5,30.5,1953-02-10,0.0
772,78.5,30.5,1953-02-11,0.0
773,78.5,30.5,1953-02-12,0.0
774,78.5,30.5,1953-02-13,0.0
775,78.5,30.5,1953-02-14,0.0
776,78.5,30.5,1953-02-15,0.0
777,78.5,30.5,1953-02-16,0.0
778,78.5,30.5,1953-02-17,0.0
779,78.5,30.5,1953-02-18,0.0
780,78.5,30.5,1953-02-19,0.0
781,78.5,30.5,1953-02-20,0.0
782,78.5,30.5,1953-02-21,0.0
783,78.5,30.5,1953-02-22,0.0
784,78.5,30.5,1953-02-23,0.0
785,78.5,30.5,1953-02-24,0.0
786,78.5,30.5,1953-02-25,0.0
787,78.5,30.5,1953-02-26,0.0
788,78.5,30.5,1953-02-27,0.0
789,78.5,30.5,1953-02-28,0.0
790,78.5,30.5,1953-03-01,0.0
791,78.5,30.5,1953-03-02,0.0
792,78.5,30.5,1953-03-03,0.0
793,78.5,30.5,1953-03-04,0.0
794,78.5,30.5,1953-03-05,0.0
795,78.5,30.5,1953-03-06,0.0
796,78.5,30.5,1953-03-07,0.0
797,78.5,30.5,1953-03-08,0.0
798,78.5,30.5,1953-03-09,2.139192581176758
799,78.5,30.5,1953-03-10,0.0
800,78.5,30.5,1953-03-11,0.0
801,78.5,30.5,1953-03-12,5.275144100189209
802,78.5,30.5,1953-03-13,0.0
803,78.5,30.5,1953-03-14,0.0
804,78.5,30.5,1953-03-15,0.0
805,78.5,30.5,1953-03-16,0.0
806,78.5,30.5,1953-03-17,0.0
807,78.5,30.5,1953-03-18,0.0
808,78.5,30.5,1953-03-19,0.0
809,78.5,30.5,1953-03-20,0.0
810,78.5,30.5,1953-03-21,0.0
811,78.5,30.5,1953-03-22,0.0
812,78.5,30.5,1953-03-23,0.0
813,78.5,30.5,1953-03-24,0.0
814,78.5,30.5,1953-03-25,0.0
815,78.5,30.5,1953-03-26,0.32412010431289673
816,78.5,30.5,1953-03-27,0.0
817,78.5,30.5,1953-03-28,0.0
818,78.5,30.5,1953-03-29,0.0
819,78.5,30.5,1953-03-30,0.0
820,78.5,30.5,1953-03-31,0.0
821,78.5,30.5,1953-04-01,0.0
822,78.5,30.5,1953-04-02,0.0
823,78.5,30.5,1953-04-03,0.0
824,78.5,30.5,1953-04-04,0.0
825,78.5,30.5,1953-04-05,0.0
826,78.5,30.5,1953-04-06,0.0
827,78.5,30.5,1953-04-07,0.0
828,78.5,30.5,1953-04-08,0.0
829,78.5,30.5,1953-04-09,0.0
830,78.5,30.5,1953-04-10,1.9447206258773804
831,78.5,30.5,1953-04-11,0.6482402086257935
832,78.5,30.5,1953-04-12,0.0
833,78.5,30.5,1953-04-13,0.8934692740440369
834,78.5,30.5,1953-04-14,0.0
835,78.5,30.5,1953-04-15,0.0
836,78.5,30.5,1953-04-16,0.0
837,78.5,30.5,1953-04-17,0.0
838,78.5,30.5,1953-04-18,0.32412010431289673
839,78.5,30.5,1953-04-19,14.406638145446777
840,78.5,30.5,1953-04-20,0.0
841,78.5,30.5,1953-04-21,0.0
842,78.5,30.5,1953-04-22,0.0
843,78.5,30.5,1953-04-23,0.0
844,78.5,30.5,1953-04-24,0.0
845,78.5,30.5,1953-04-25,0.0
846,78.5,30.5,1953-04-26,0.0
847,78.5,30.5,1953-04-27,0.0
848,78.5,30.5,1953-04-28,0.0
849,78.5,30.5,1953-04-29,0.0
850,78.5,30.5,1953-04-30,0.0
851,78.5,30.5,1953-05-01,1.296480417251587
852,78.5,30.5,1953-05-02,0.0
853,78.5,30.5,1953-05-03,0.0
854,78.5,30.5,1953-05-04,0.0
855,78.5,30.5,1953-05-05,0.0
856,78.5,30.5,1953-05-06,6.896571159362793
857,78.5,30.5,1953-05-07,0.0
858,78.5,30.5,1953-05-08,3.5773069858551025
859,78.5,30.5,1953-05-09,0.0
860,78.5,30.5,1953-05-10,0.0
861,78.5,30.5,1953-05-11,0.0
862,78.5,30.5,1953-05-12,0.0
863,78.5,30.5,1953-05-13,0.0
864,78.5,30.5,1953-05-14,2.139192581176758
865,78.5,30.5,1953-05-15,0.0
866,78.5,30.5,1953-05-16,0.0
867,78.5,30.5,1953-05-17,0.32412010431289673
868,78.5,30.5,1953-05-18,0.5185921788215637
869,78.5,30.5,1953-05-19,0.0
870,78.5,30.5,1953-05-20,0.0
871,78.5,30.5,1953-05-21,0.0
872,78.5,30.5,1953-05-22,0.0
873,78.5,30.5,1953-05-23,0.0
874,78.5,30.5,1953-05-24,0.0
875,78.5,30.5,1953-05-25,0.0
876,78.5,30.5,1953-05-26,0.0
877,78.5,30.5,1953-05-27,0.0
878,78.5,30.5,1953-05-28,0.0
879,78.5,30.5,1953-05-29,0.0
880,78.5,30.5,1953-05-30,0.0
881,78.5,30.5,1953-05-31,0.0
882,78.5,30.5,1953-06-01,0.0
883,78.5,30.5,1953-06-02,0.0
884,78.5,30.5,1953-06-03,0.0
885,78.5,30.5,1953-06-04,0.0
886,78.5,30.5,1953-06-05,0.0
887,78.5,30.5,1953-06-06,0.0
888,78.5,30.5,1953-06-07,0.0
889,78.5,30.5,1953-06-08,0.0
890,78.5,30.5,1953-06-09,0.0
891,78.5,30.5,1953-06-10,0.0
892,78.5,30.5,1953-06-11,0.0
893,78.5,30.5,1953-06-12,0.0
894,78.5,30.5,1953-06-13,0.0
895,78.5,30.5,1953-06-14,0.0
896,78.5,30.5,1953-06-15,15.669685363769531
897,78.5,30.5,1953-06-16,3.967200517654419
898,78.5,30.5,1953-06-17,0.1944720596075058
899,78.5,30.5,1953-06-18,9.075362205505371
900,78.5,30.5,1953-06-19,2.9819047451019287
901,78.5,30.5,1953-06-20,16.117828369140625
902,78.5,30.5,1953-06-21,5.574865818023682
903,78.5,30.5,1953-06-22,10.695962905883789
904,78.5,30.5,1953-06-23,11.488908767700195
905,78.5,30.5,1953-06-24,55.61032485961914
906,78.5,30.5,1953-06-25,2.3180489540100098
907,78.5,30.5,1953-06-26,0.1944720596075058
908,78.5,30.5,1953-06-27,6.450431823730469
909,78.5,30.5,1953-06-28,10.712789535522461
910,78.5,30.5,1953-06-29,0.32412010431289673
911,78.5,30.5,1953-06-30,6.8982977867126465
912,78.5,30.5,1953-07-01,0.5003266334533691
913,78.5,30.5,1953-07-02,8.232650756835938
914,78.5,30.5,1953-07-03,6.725797176361084
915,78.5,30.5,1953-07-04,19.57449722290039
916,78.5,30.5,1953-07-05,37.21501541137695
917,78.5,30.5,1953-07-06,19.956254959106445
918,78.5,30.5,1953-07-07,0.1540464162826538
919,78.5,30.5,1953-07-08,40.84492111206055
920,78.5,30.5,1953-07-09,53.120304107666016
921,78.5,30.5,1953-07-10,20.083080291748047
922,78.5,30.5,1953-07-11,30.61065673828125
923,78.5,30.5,1953-07-12,126.61002349853516
924,78.5,30.5,1953-07-13,43.12419891357422
925,78.5,30.5,1953-07-14,0.5185921788215637
926,78.5,30.5,1953-07-15,40.662784576416016
927,78.5,30.5,1953-07-16,6.8782548904418945
928,78.5,30.5,1953-07-17,8.626835823059082
929,78.5,30.5,1953-07-18,45.21261978149414
930,78.5,30.5,1953-07-19,6.249848365783691
931,78.5,30.5,1953-07-20,18.09406280517578
932,78.5,30.5,1953-07-21,11.967005729675293
933,78.5,30.5,1953-07-22,93.74113464355469
934,78.5,30.5,1953-07-23,96.34212493896484
935,78.5,30.5,1953-07-24,24.05078887939453
936,78.5,30.5,1953-07-25,1.1668323278427124
937,78.5,30.5,1953-07-26,0.0
938,78.5,30.5,1953-07-27,33.889095306396484
939,78.5,30.5,1953-07-28,22.813278198242188
940,78.5,30.5,1953-07-29,6.8083038330078125
941,78.5,30.5,1953-07-30,56.98031234741211
942,78.5,30.5,1953-07-31,37.85722732543945
943,78.5,30.5,1953-08-01,17.323570251464844
944,78.5,30.5,1953-08-02,16.98389434814453
945,78.5,30.5,1953-08-03,28.955167770385742
946,78.5,30.5,1953-08-04,9.640983581542969
947,78.5,30.5,1953-08-05,0.0
948,78.5,30.5,1953-08-06,1.1668323278427124
949,78.5,30.5,1953-08-07,22.96689796447754
950,78.5,30.5,1953-08-08,12.113068580627441
951,78.5,30.5,1953-08-09,65.78392028808594
952,78.5,30.5,1953-08-10,0.9659493565559387
953,78.5,30.5,1953-08-11,31.115530014038086
954,78.5,30.5,1953-08-12,63.96549987792969
955,78.5,30.5,1953-08-13,13.527008056640625
956,78.5,30.5,1953-08-14,5.868520736694336
957,78.5,30.5,1953-08-15,0.0
958,78.5,30.5,1953-08-16,1.3028091192245483
959,78.5,30.5,1953-08-17,0.0
960,78.5,30.5,1953-08-18,0.42006123065948486
961,78.5,30.5,1953-08-19,2.197075366973877
962,78.5,30.5,1953-08-20,0.2676040232181549
963,78.5,30.5,1953-08-21,4.9266252517700195
964,78.5,30.5,1953-08-22,0.1944720596075058
965,78.5,30.5,1953-08-23,4.278385162353516
966,78.5,30.5,1953-08-24,12.62878131866455
967,78.5,30.5,1953-08-25,1.4505268335342407
968,78.5,30.5,1953-08-26,0.9723603129386902
969,78.5,30.5,1953-08-27,22.882877349853516
970,78.5,30.5,1953-08-28,13.48339557647705
971,78.5,30.5,1953-08-29,30.86842918395996
972,78.5,30.5,1953-08-30,4.729796409606934
973,78.5,30.5,1953-08-31,1.9101754426956177
974,78.5,30.5,1953-09-01,3.3060247898101807
975,78.5,30.5,1953-09-02,2.327346086502075
976,78.5,30.5,1953-09-03,17.761781692504883
977,78.5,30.5,1953-09-04,19.593669891357422
978,78.5,30.5,1953-09-05,1.0795700550079346
979,78.5,30.5,1953-09-06,0.32412010431289673
980,78.5,30.5,1953-09-07,0.1654786616563797
981,78.5,30.5,1953-09-08,2.5392255783081055
982,78.5,30.5,1953-09-09,3.952552318572998
983,78.5,30.5,1953-09-10,0.0
984,78.5,30.5,1953-09-11,0.0
985,78.5,30.5,1953-09-12,0.0
986,78.5,30.5,1953-09-13,0.0
987,78.5,30.5,1953-09-14,0.0
988,78.5,30.5,1953-09-15,21.991941452026367
989,78.5,30.5,1953-09-16,35.60124206542969
990,78.5,30.5,1953-09-17,7.161391258239746
991,78.5,30.5,1953-09-18,0.1944720596075058
992,78.5,30.5,1953-09-19,0.0
993,78.5,30.5,1953-09-20,0.0
994,78.5,30.5,1953-09-21,0.0
995,78.5,30.5,1953-09-22,0.0
996,78.5,30.5,1953-09-23,0.0
997,78.5,30.5,1953-09-24,0.0
998,78.5,30.5,1953-09-25,0.0
999,78.5,30.5,1953-09-26,0.0
1000,78.5,30.5,1953-09-27,0.0
1001,78.5,30.5,1953-09-28,9.89946460723877
1002,78.5,30.5,1953-09-29,0.9960207343101501
1003,78.5,30.5,1953-09-30,0.0
1004,78.5,30.5,1953-10-01,4.14873743057251
1005,78.5,30.5,1953-10-02,0.0
1006,78.5,30.5,1953-10-03,0.0
1007,78.5,30.5,1953-10-04,0.0
1008,78.5,30.5,1953-10-05,0.0
1009,78.5,30.5,1953-10-06,0.0
1010,78.5,30.5,1953-10-07,0.0
1011,78.5,30.5,1953-10-08,0.0
1012,78.5,30.5,1953-10-09,0.0
1013,78.5,30.5,1953-10-10,0.0
1014,78.5,30.5,1953-10-11,0.0
1015,78.5,30.5,1953-10-12,0.0
1016,78.5,30.5,1953-10-13,0.0
1017,78.5,30.5,1953-10-14,0.0
1018,78.5,30.5,1953-10-15,0.0
1019,78.5,30.5,1953-10-16,0.0
1020,78.5,30.5,1953-10-17,0.0
1021,78.5,30.5,1953-10-18,0.0
1022,78.5,30.5,1953-10-19,0.0
1023,78.5,30.5,1953-10-20,0.0
1024,78.5,30.5,1953-10-21,0.0
1025,78.5,30.5,1953-10-22,0.0
1026,78.5,30.5,1953-10-23,0.0
1027,78.5,30.5,1953-10-24,0.0
1028,78.5,30.5,1953-10-25,0.0
1029,78.5,30.5,1953-10-26,0.0
1030,78.5,30.5,1953-10-27,0.0
1031,78.5,30.5,1953-10-28,0.0
1032,78.5,30.5,1953-10-29,0.0
1033,78.5,30.5,1953-10-30,0.0
1034,78.5,30.5,1953-10-31,0.0
1035,78.5,30.5,1953-11-01,0.0
1036,78.5,30.5,1953-11-02,0.0
1037,78.5,30.5,1953-11-03,0.0
1038,78.5,30.5,1953-11-04,0.0
1039,78.5,30.5,1953-11-05,0.0
1040,78.5,30.5,1953-11-06,0.0
1041,78.5,30.5,1953-11-07,0.0
1042,78.5,30.5,1953-11-08,0.0
1043,78.5,30.5,1953-11-09,0.0
1044,78.5,30.5,1953-11-10,0.0
1045,78.5,30.5,1953-11-11,0.0
1046,78.5,30.5,1953-11-12,0.0
1047,78.5,30.5,1953-11-13,0.0
1048,78.5,30.5,1953-11-14,0.0
1049,78.5,30.5,1953-11-15,0.0
1050,78.5,30.5,1953-11-16,0.0
1051,78.5,30.5,1953-11-17,0.0
1052,78.5,30.5,1953-11-18,0.0
1053,78.5,30.5,1953-11-19,0.0
1054,78.5,30.5,1953-11-20,0.0
1055,78.5,30.5,1953-11-21,0.0
1056,78.5,30.5,1953-11-22,0.0
1057,78.5,30.5,1953-11-23,0.0
1058,78.5,30.5,1953-11-24,0.0
1059,78.5,30.5,1953-11-25,0.0
1060,78.5,30.5,1953-11-26,0.0
1061,78.5,30.5,1953-11-27,0.0
1062,78.5,30.5,1953-11-28,0.0
1063,78.5,30.5,1953-11-29,0.0
1064,78.5,30.5,1953-11-30,0.0
1065,78.5,30.5,1953-12-01,0.0
1066,78.5,30.5,1953-12-02,0.0
1067,78.5,30.5,1953-12-03,0.0
1068,78.5,30.5,1953-12-04,0.0
1069,78.5,30.5,1953-12-05,0.0
1070,78.5,30.5,1953-12-06,0.0
1071,78.5,30.5,1953-12-07,0.0
1072,78.5,30.5,1953-12-08,0.0
1073,78.5,30.5,1953-12-09,0.0
1074,78.5,30.5,1953-12-10,0.0
1075,78.5,30.5,1953-12-11,0.0
1076,78.5,30.5,1953-12-12,0.0
1077,78.5,30.5,1953-12-13,0.0
1078,78.5,30.5,1953-12-14,0.0
1079,78.5,30.5,1953-12-15,0.0
1080,78.5,30.5,1953-12-16,0.0
1081,78.5,30.5,1953-12-17,0.0
1082,78.5,30.5,1953-12-18,0.0
1083,78.5,30.5,1953-12-19,0.0
1084,78.5,30.5,1953-12-20,0.0
1085,78.5,30.5,1953-12-21,0.0
1086,78.5,30.5,1953-12-22,0.0
1087,78.5,30.5,1953-12-23,0.0
1088,78.5,30.5,1953-12-24,0.0
1089,78.5,30.5,1953-12-25,0.0
1090,78.5,30.5,1953-12-26,0.0
1091,78.5,30.5,1953-12-27,5.458754539489746
1092,78.5,30.5,1953-12-28,2.5339248180389404
1093,78.5,30.5,1953-12-29,0.0
1094,78.5,30.5,1953-12-30,0.0
1095,78.5,30.5,1953-12-31,0.23844772577285767
1096,78.5,30.5,1954-01-01,30.39560317993164
1097,78.5,30.5,1954-01-02,3.4979071617126465
1098,78.5,30.5,1954-01-03,0.0
1099,78.5,30.5,1954-01-04,0.0
1100,78.5,30.5,1954-01-05,0.0
1101,78.5,30.5,1954-01-06,0.0
1102,78.5,30.5,1954-01-07,0.0
1103,78.5,30.5,1954-01-08,5.066234588623047
1104,78.5,30.5,1954-01-09,11.124966621398926
1105,78.5,30.5,1954-01-10,11.983381271362305
1106,78.5,30.5,1954-01-11,0.0
1107,78.5,30.5,1954-01-12,0.0
1108,78.5,30.5,1954-01-13,0.0
1109,78.5,30.5,1954-01-14,0.0
1110,78.5,30.5,1954-01-15,0.0
1111,78.5,30.5,1954-01-16,0.0
1112,78.5,30.5,1954-01-17,0.0
1113,78.5,30.5,1954-01-18,0.5185921788215637
1114,78.5,30.5,1954-01-19,8.786031723022461
1115,78.5,30.5,1954-01-20,9.119471549987793
1116,78.5,30.5,1954-01-21,0.9723603129386902
1117,78.5,30.5,1954-01-22,0.1944720596075058
1118,78.5,30.5,1954-01-23,0.0
1119,78.5,30.5,1954-01-24,0.0
1120,78.5,30.5,1954-01-25,0.0
1121,78.5,30.5,1954-01-26,0.0
1122,78.5,30.5,1954-01-27,0.0
1123,78.5,30.5,1954-01-28,0.0
1124,78.5,30.5,1954-01-29,0.0
1125,78.5,30.5,1954-01-30,0.0
1126,78.5,30.5,1954-01-31,5.7803730964660645
1127,78.5,30.5,1954-02-01,26.375974655151367
1128,78.5,30.5,1954-02-02,8.806578636169434
1129,78.5,30.5,1954-02-03,5.906733989715576
1130,78.5,30.5,1954-02-04,0.0
1131,78.5,30.5,1954-02-05,48.1230354309082
1132,78.5,30.5,1954-02-06,0.0
1133,78.5,30.5,1954-02-07,0.0
1134,78.5,30.5,1954-02-08,0.0
1135,78.5,30.5,1954-02-09,0.0
1136,78.5,30.5,1954-02-10,0.0
1137,78.5,30.5,1954-02-11,0.32412010431289673
1138,78.5,30.5,1954-02-12,0.0
1139,78.5,30.5,1954-02-13,0.0
1140,78.5,30.5,1954-02-14,0.0
1141,78.5,30.5,1954-02-15,11.464949607849121
1142,78.5,30.5,1954-02-16,2.2304351329803467
1143,78.5,30.5,1954-02-17,0.0
1144,78.5,30.5,1954-02-18,0.0
1145,78.5,30.5,1954-02-19,0.31770917773246765
1146,78.5,30.5,1954-02-20,27.1386661529541
1147,78.5,30.5,1954-02-21,38.966835021972656
1148,78.5,30.5,1954-02-22,0.0
1149,78.5,30.5,1954-02-23,0.0
1150,78.5,30.5,1954-02-24,0.12323713302612305
1151,78.5,30.5,1954-02-25,14.999835968017578
1152,78.5,30.5,1954-02-26,0.0
1153,78.5,30.5,1954-02-27,0.1944720596075058
1154,78.5,30.5,1954-02-28,0.0
1155,78.5,30.5,1954-03-01,0.0
1156,78.5,30.5,1954-03-02,0.0
1157,78.5,30.5,1954-03-03,0.0
1158,78.5,30.5,1954-03-04,0.0
1159,78.5,30.5,1954-03-05,0.0
1160,78.5,30.5,1954-03-06,0.0
1161,78.5,30.5,1954-03-07,0.0
1162,78.5,30.5,1954-03-08,0.0
1163,78.5,30.5,1954-03-09,0.0
1164,78.5,30.5,1954-03-10,0.32412010431289673
1165,78.5,30.5,1954-03-11,0.0
1166,78.5,30.5,1954-03-12,0.0
1167,78.5,30.5,1954-03-13,0.0
1168,78.5,30.5,1954-03-14,0.0
1169,78.5,30.5,1954-03-15,0.0
1170,78.5,30.5,1954-03-16,0.0
1171,78.5,30.5,1954-03-17,0.0
1172,78.5,30.5,1954-03-18,0.0
1173,78.5,30.5,1954-03-19,0.0
1174,78.5,30.5,1954-03-20,0.0
1175,78.5,30.5,1954-03-21,0.0
1176,78.5,30.5,1954-03-22,0.0
1177,78.5,30.5,1954-03-23,0.0
1178,78.5,30.5,1954-03-24,3.3420000076293945
1179,78.5,30.5,1954-03-25,2.195659875869751
1180,78.5,30.5,1954-03-26,0.0
1181,78.5,30.5,1954-03-27,0.0
1182,78.5,30.5,1954-03-28,0.0
1183,78.5,30.5,1954-03-29,0.0
1184,78.5,30.5,1954-03-30,0.0
1185,78.5,30.5,1954-03-31,0.39542677998542786
1186,78.5,30.5,1954-04-01,0.0
1187,78.5,30.5,1954-04-02,0.0
1188,78.5,30.5,1954-04-03,0.0
1189,78.5,30.5,1954-04-04,0.0
1190,78.5,30.5,1954-04-05,0.0
1191,78.5,30.5,1954-04-06,0.0
1192,78.5,30.5,1954-04-07,0.0
1193,78.5,30.5,1954-04-08,0.0
1194,78.5,30.5,1954-04-09,0.0
1195,78.5,30.5,1954-04-10,0.0
1196,78.5,30.5,1954-04-11,0.0
1197,78.5,30.5,1954-04-12,0.0
1198,78.5,30.5,1954-04-13,0.0
1199,78.5,30.5,1954-04-14,0.0
1200,78.5,30.5,1954-04-15,0.0
1201,78.5,30.5,1954-04-16,0.0
1202,78.5,30.5,1954-04-17,0.0
1203,78.5,30.5,1954-04-18,0.0
1204,78.5,30.5,1954-04-19,0.0
1205,78.5,30.5,1954-04-20,0.0
1206,78.5,30.5,1954-04-21,0.0
1207,78.5,30.5,1954-04-22,0.0
1208,78.5,30.5,1954-04-23,0.0
1209,78.5,30.5,1954-04-24,0.0
1210,78.5,30.5,1954-04-25,0.0
1211,78.5,30.5,1954-04-26,0.0
1212,78.5,30.5,1954-04-27,0.0
1213,78.5,30.5,1954-04-28,0.1654786616563797
1214,78.5,30.5,1954-04-29,0.0
1215,78.5,30.5,1954-04-30,0.0
1216,78.5,30.5,1954-05-01,0.0
1217,78.5,30.5,1954-05-02,0.0
1218,78.5,30.5,1954-05-03,0.0
1219,78.5,30.5,1954-05-04,0.0
1220,78.5,30.5,1954-05-05,0.0
1221,78.5,30.5,1954-05-06,0.5185921788215637
1222,78.5,30.5,1954-05-07,1.8612865209579468
1223,78.5,30.5,1954-05-08,0.0
1224,78.5,30.5,1954-05-09,0.0
1225,78.5,30.5,1954-05-10,0.0
1226,78.5,30.5,1954-05-11,0.1540464162826538
1227,78.5,30.5,1954-05-12,1.2438554763793945
1228,78.5,30.5,1954-05-13,0.0
1229,78.5,30.5,1954-05-14,0.0
1230,78.5,30.5,1954-05-15,0.0
1231,78.5,30.5,1954-05-16,0.0
1232,78.5,30.5,1954-05-17,0.0
1233,78.5,30.5,1954-05-18,0.0
1234,78.5,30.5,1954-05-19,0.0
1235,78.5,30.5,1954-05-20,0.0
1236,78.5,30.5,1954-05-21,0.0
1237,78.5,30.5,1954-05-22,0.0
1238,78.5,30.5,1954-05-23,0.0
